pair,asset_a,asset_b,window_start,window_end,stat,pvalue
SOL-XRP,SOL,XRP,2025-01-09T21:18:20.000000,2025-02-08T20:18:20.000000,-2.3882907797536266,0.33042062768000724
SOL-XRP,SOL,XRP,2025-02-12T15:18:20.000000,2025-03-14T14:18:20.000000,-3.628365458960776,0.022589371008479353
SOL-XRP,SOL,XRP,2025-03-28T08:18:20.000000,2025-04-27T07:18:20.000000,-2.7851024808337703,0.1704708071475911
SOL-XRP,SOL,XRP,2025-04-09T23:18:20.000000,2025-05-09T22:18:20.000000,-3.148079769682242,0.07904820180674227
SOL-XRP,SOL,XRP,2025-04-15T08:18:20.000000,2025-05-15T07:18:20.000000,-3.4323351435722245,0.038883852381727174
SOL-XRP,SOL,XRP,2025-06-25T00:18:20.000000,2025-07-24T23:18:20.000000,-2.592379331372819,0.23991281267051479
SOL-XRP,SOL,XRP,2025-08-05T11:18:20.000000,2025-09-04T10:18:20.000000,-2.2966053753677826,0.3752478916818399
SOL-XRP,SOL,XRP,2025-08-26T02:18:20.000000,2025-09-25T01:18:20.000000,-2.9752368297557314,0.11620965347358286
SOL-XRP,SOL,XRP,2025-09-19T12:18:20.000000,2025-10-19T11:18:20.000000,-2.4926868211505293,0.282303852391278
SOL-XRP,SOL,XRP,2025-10-11T19:18:20.000000,2025-11-10T18:18:20.000000,-1.640923257225559,0.7033116891881614
SOL-XRP,SOL,XRP,2025-10-12T07:18:20.000000,2025-11-11T06:18:20.000000,-1.1254508234153886,0.8763569361339851
SOL-XRP,SOL,XRP,2025-11-10T16:18:20.000000,2025-12-10T15:18:20.000000,-4.46055670500178,0.0014207496914610636
SOL-XRP,SOL,XRP,2025-11-17T20:18:20.000000,2025-12-17T19:18:20.000000,-5.127153674985907,0.000095459997657502
SOL-XRP,SOL,XRP,2025-11-20T20:18:20.000000,2025-12-20T19:18:20.000000,-5.238587582631158,0.00005856558813076632
BCH-ADA,BCH,ADA,2021-09-17T18:18:20.000000,2021-10-17T17:18:20.000000,-0.7076426073822724,0.9458076420472383
BCH-ADA,BCH,ADA,2021-09-22T07:18:20.000000,2021-10-22T06:18:20.000000,-1.3292106323115616,0.8207473496819728
BCH-ADA,BCH,ADA,2021-10-05T03:18:20.000000,2021-11-04T02:18:20.000000,-4.114126360568167,0.00490382838912009
BCH-ADA,BCH,ADA,2022-01-17T01:18:20.000000,2022-02-16T00:18:20.000000,-3.538453288681467,0.02913546061415034
BCH-ADA,BCH,ADA,2022-01-17T14:18:20.000000,2022-02-16T13:18:20.000000,-3.4399774541372827,0.0381002391701948
BCH-ADA,BCH,ADA,2022-10-04T04:18:20.000000,2022-11-03T03:18:20.000000,-2.4214741676959797,0.3147529084373377
BCH-ADA,BCH,ADA,2022-10-27T07:18:20.000000,2022-11-26T06:18:20.000000,-0.9154081594347264,0.9177526291754374
BCH-ADA,BCH,ADA,2023-01-07T05:18:20.000000,2023-02-06T04:18:20.000000,-2.9459298494992407,0.12362388345164976
BCH-ADA,BCH,ADA,2023-02-10T04:18:20.000000,2023-03-12T03:18:20.000000,-2.03605271542677,0.5097937031112191
BCH-ADA,BCH,ADA,2023-04-26T00:18:20.000000,2023-05-25T23:18:20.000000,-3.188471341090106,0.07187702669029583
BCH-ADA,BCH,ADA,2023-05-01T22:18:20.000000,2023-05-31T21:18:20.000000,-3.507070066388653,0.031773768302899075
BCH-ADA,BCH,ADA,2023-05-08T01:18:20.000000,2023-06-07T00:18:20.000000,-3.0794347608154764,0.09250844544136266
BCH-ADA,BCH,ADA,2023-05-09T13:18:20.000000,2023-06-08T12:18:20.000000,-3.7542489429179797,0.015581763726119996
BCH-ADA,BCH,ADA,2023-05-20T10:18:20.000000,2023-06-19T09:18:20.000000,-3.9026229042202125,0.009837046515726085
BCH-ADA,BCH,ADA,2023-05-26T05:18:20.000000,2023-06-25T04:18:20.000000,2.2203579506778457,1.0
BCH-ADA,BCH,ADA,2023-07-31T22:18:20.000000,2023-08-30T21:18:20.000000,-1.6703302673974134,0.6903141927074707
BCH-ADA,BCH,ADA,2023-08-30T21:18:20.000000,2023-09-29T20:18:20.000000,-1.8624182089754688,0.5989387372952533
BCH-ADA,BCH,ADA,2023-10-06T02:18:20.000000,2023-11-05T01:18:20.000000,-1.6782641744874471,0.6867569577895876
BCH-ADA,BCH,ADA,2023-10-11T04:18:20.000000,2023-11-10T03:18:20.000000,-2.3208240210226365,0.36320910538152695
BCH-ADA,BCH,ADA,2023-11-04T06:18:20.000000,2023-12-04T05:18:20.000000,-2.497090194892833,0.28035384312154704
